workerid,trial_type,order,error,response,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
113,practice_trial,1,TRUE,0.26,filler,low_right,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,practice_trial,2,FALSE,0.87,filler,high_right,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,one_slider,3,NA,0.03,prime,mail,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,one_slider,4,NA,0.05,prime,inherit,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,one_slider,5,NA,0.05,prime,birthday,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,one_slider,6,NA,0.05,prime,dealership,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
113,one_slider,7,NA,0.93,crit,party,english,1,Female,28,no,meaning behind sentences using and/or,Yes,0.5,3,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZY8KE4ISK2XIFYAQLMGB83Z6M8QVH,113,Approved,Sat May 26 07:19:30 PDT 2018,Fri May 25 14:36:21 PDT 2018,Fri May 25 14:39:30 PDT 2018,Sat May 26 07:19:55 PDT 2018,,,,,[],or_andprime_exlcu,2.932933333
114,practice_trial,1,TRUE,0.07,filler,low_right,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,practice_trial,2,FALSE,0.98,filler,high_right,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,one_slider,3,NA,0.76,prime,mail,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,one_slider,4,NA,1,prime,dealership,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,one_slider,5,NA,1,prime,birthday,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,one_slider,6,NA,0.47,prime,inherit,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
114,one_slider,7,NA,1,crit,party,English,1,Male,29,No,Nuances in conversation,No,0.2,4,Mac,800,1280,Safari,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3EF8EXOTT2U0AGEZOHII7JKX3NC1JF,114,Approved,Sat May 26 07:21:51 PDT 2018,Fri May 25 14:40:22 PDT 2018,Fri May 25 14:41:51 PDT 2018,Sat May 26 07:21:55 PDT 2018,,,,,[],or_eitherorprime_orthog,1.413866667
115,practice_trial,1,FALSE,0.16,filler,low_right,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,practice_trial,2,FALSE,0.87,filler,high_right,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,one_slider,3,NA,0.09,prime,inherit,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,one_slider,4,NA,0.08,prime,mail,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,one_slider,5,NA,0.12,prime,dealership,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,one_slider,6,NA,0.04,prime,birthday,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
115,one_slider,7,NA,0.79,crit,party,English,2,Female,53,no,English language and how it can have ambiguity?,Yes,0.2,3,Windows,900,1600,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3BXQMRHWK0X6KLBIT25UYDHBIE8UMF,115,Approved,Sat May 26 07:32:42 PDT 2018,Fri May 25 14:48:35 PDT 2018,Fri May 25 14:52:42 PDT 2018,Sat May 26 07:32:55 PDT 2018,,,,,[],or_andprime_exlcu,3.992616667
116,practice_trial,1,FALSE,0,filler,low_right,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,practice_trial,2,FALSE,1,filler,high_right,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,one_slider,3,NA,0,prime,dealership,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,one_slider,4,NA,0,prime,birthday,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,one_slider,5,NA,0,prime,mail,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,one_slider,6,NA,0.07,prime,inherit,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
116,one_slider,7,NA,0.96,crit,party,english,-1,Male,29,,,Yes,,3,Windows,768,1024,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3GM6G9ZBKOWRK8WTTXFKTHV9Z14MTL,116,Approved,Sat May 26 07:38:01 PDT 2018,Fri May 25 14:55:21 PDT 2018,Fri May 25 14:58:01 PDT 2018,Sat May 26 07:38:55 PDT 2018,,,,,[],or_andprime_exlcu,2.6152
117,practice_trial,1,FALSE,0.12,filler,low_right,"Portuguese, English",1,Female,20,,Our interpretation of English phrases/language,Yes,0.1,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3W2LOLRXLCEJE5JY4WX9EP2NMBEKR3,117,Approved,Sat May 26 07:41:34 PDT 2018,Fri May 25 14:59:16 PDT 2018,Fri May 25 15:01:34 PDT 2018,Sat May 26 07:41:55 PDT 2018,,,,,[],or_andprime_orthog,2.222783333
117,practice_trial,2,FALSE,0.83,filler,high_right,"Portuguese, English",1,Female,20,,Our interpretation of English phrases/language,Yes,0.1,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3W2LOLRXLCEJE5JY4WX9EP2NMBEKR3,117,Approved,Sat May 26 07:41:34 PDT 2018,Fri May 25 14:59:16 PDT 2018,Fri May 25 15:01:34 PDT 2018,Sat May 26 07:41:55 PDT 2018,,,,,[],or_andprime_orthog,2.222783333
